"Lon","Lat","Warmest_Month_SST","SE","Mask"
113.625,-22.625,27.4899997711182,0.552605851888474,1
113.625,-22.5749969482422,27.5599994659424,0.554924817144082,1
113.625,-22.5249938964844,27.6200008392334,0.556685711097616,1
113.625,-22.4749984741211,27.6700000762939,0.558420526757924,1
113.625,-22.4249954223633,27.7299995422363,0.560053873518934,1
113.625,-22.375,27.7800006866455,0.561019578468085,1
113.674987792969,-23.5749969482422,26.4300003051758,0.524092960260673,1
113.674987792969,-23.5249938964844,26.4400005340576,0.524099640684683,1
113.674987792969,-23.4749984741211,26.4599990844727,0.523803035086721,1
113.674987792969,-23.4249954223633,26.5,0.524142711643558,1
113.674987792969,-23.375,26.5400009155273,0.52450470683881,1
113.674987792969,-23.3249969482422,26.6000003814697,0.526229531632773,1
113.674987792969,-23.2749938964844,26.6599998474121,0.528361442700843,1
113.674987792969,-23.2249984741211,26.7199993133545,0.530555444310007,1
113.674987792969,-23.1749954223633,26.7700004577637,0.532263608880629,1
113.674987792969,-23.125,26.8299999237061,0.534459675008994,1
113.674987792969,-23.0749969482422,26.8899993896484,0.536575183816476,1
113.674987792969,-23.0249938964844,26.9500007629395,0.538387661246031,1
113.674987792969,-22.9749984741211,27.0100002288818,0.539636403160986,1
113.674987792969,-22.9249954223633,27.0599994659424,0.541236364161873,1
113.674987792969,-22.875,27.1200008392334,0.542499138601877,1
113.674987792969,-22.8249969482422,27.1800003051758,0.543687301913222,1
113.674987792969,-22.7749938964844,27.2399997711182,0.545388615154423,1
113.674987792969,-22.7249984741211,27.3099994659424,0.5476926634794,1
113.674987792969,-22.6749954223633,27.3799991607666,0.54943239922504,1
113.674987792969,-22.625,27.4699993133545,0.55266018497333,1
113.674987792969,-22.5749969482422,27.5499992370605,0.554844048205849,1
113.674987792969,-22.5249938964844,27.6100006103516,0.55679458966721,1
113.674987792969,-22.4749984741211,27.6700000762939,0.558675353116048,1
113.674987792969,-22.4249954223633,27.7199993133545,0.560518338387356,1
113.674987792969,-22.375,27.7700004577637,0.562093632258366,1
113.674987792969,-22.3249969482422,27.8099994659424,0.562516540788518,1
113.674987792969,-22.2749938964844,27.8600006103516,0.563250859177412,1
113.725006103516,-23.5749969482422,26.4200000762939,0.524136866493237,1
113.725006103516,-23.5249938964844,26.4300003051758,0.524517705723016,1
113.725006103516,-23.4749984741211,26.4500007629395,0.523659097416726,1
113.725006103516,-23.4249954223633,26.4699993133545,0.523544892820969,1
113.725006103516,-23.375,26.5100002288818,0.523985994169735,1
113.725006103516,-23.3249969482422,26.5599994659424,0.525115901656343,1
113.725006103516,-23.2749938964844,26.6200008392334,0.526624250668412,1
113.725006103516,-23.2249984741211,26.6800003051758,0.528944506009384,1
113.725006103516,-23.1749954223633,26.7399997711182,0.531375186800354,1
113.725006103516,-23.125,26.7999992370605,0.533289471001201,1
113.725006103516,-23.0749969482422,26.8500003814697,0.535130732241207,1
